"","NUMERO_PARTIDO","DESPESA_MAX_CAMPANHA","NOME_URNA_CANDIDATO","COD_SIT_TOT_TURNO"
"588",45,4000000,"LUISLINDA VALOIS",5
"589",12,-1,"HOLLYFIELD",-1
"590",65,5000000,"DAVIDSON MAGALHÃES",5
"591",51,-1,"CAMILE TELES",-1
"592",25,4000000,"LUCIANO BRAGA",5
"593",15,4000000,"SAUL LOMANTO",5
"594",43,2000000,"MARCELO BOTELHO",5
"595",28,-1,"MARIZE MENEZES",-1
"596",55,3000000,"EDSON PIMENTA",5
"597",28,1000000,"ITAIPAVA",4
"598",50,100000,"SIDINEA PEDREIRA",4
"599",50,100000,"JAMBEIRO",4
"600",27,2000000,"CARMEM MELHOR",5
"601",20,4000000,"GIL FIUZA",4
"602",25,4000000,"YURI NEVES PC",5
"603",28,-1,"PROFESSORA ADRIANA SILVA",-1
"604",13,3000000,"SARA GABRIELA",5
"605",31,0,"ALMIR LEMOS",4
"606",25,4000000,"CONCEIÇÃO LACERDA",5
"607",19,4000000,"JAILDA DA SAÚDE",4
"608",40,5000000,"ALECCIENE",5
"609",28,1000000,"PROFESSOR PAULINHO",4
"610",44,2000000,"HOMEM DE DEUS EDMILSON BARBOSA",5
"611",55,3000000,"FERNANDO TORRES",5
"612",36,-1,"MARCIO RAMOS",-1
"613",50,100000,"GUILHERME VASCONCELLOS",4
"614",28,1000000,"MARIA SANTANA",4
"615",11,3000000,"MÁRIO NEGROMONTE JR",2
"616",51,-1,"NATUREZZA",-1
"617",51,1000000,"ENGEDI OLIVEIRA",4
"618",15,4000000,"BETO LELIS",4
"619",28,1000000,"DARIO CASTRO",4
"620",50,100000,"MAIARA SANTOS",4
"621",50,100000,"ALANA FERREIRA",4
"622",50,-1,"PROFº OSANÁ",-1
"623",50,100000,"CLEIDE COUTINHO",4
"624",70,2000000,"CAZUMBA",5
"625",70,2000000,"EDSON NUNES",5
"626",44,2000000,"LEO QUEIROZ",5
"627",70,2000000,"REINALDO DA GRAFICA",5
"628",19,-1,"TICAR BRASIL",-1
"629",27,-1,"DAVI RAMOS",-1
"630",51,1000000,"SANTOS E SANTOS",4
"631",16,25000,"GABRIELA MOTA",4
"632",50,100000,"SOLANGE GUERREIRA",4
"633",14,6000000,"MARIA DAS GRAÇAS",5
"634",22,3000000,"JOÃO BACELAR",2
"635",51,1000000,"TINGA PRODUÇÕES",4
"636",25,4000000,"PAULO AZI",2
"637",15,4000000,"KLEBER BOCÃO",5
"638",25,4000000,"CLAUDIO CAJADO",2
"639",45,4000000,"CADUDA BRAGA",5
"640",90,1300000,"MAURICIO TRINDADE",5
"641",19,4000000,"MARIEDSON PASSOS",5
"642",51,-1,"HERMES MACÊDO",-1
"643",15,4000000,"TABAJARA",5
"644",12,3000000,"CESINHA",5
"645",50,-1,"JOSÉ BARBEIRO",-1
"646",36,2000000,"JOÃO ALCIDES",5
"647",50,-1,"ANGELICA NUNES",-1
"648",51,1000000,"BASSUMA",4
"649",28,1000000,"IVAN ANDRADE JUNIOR",4
"650",20,4000000,"IRMÃO NERY - DO TRABALHADOR",5
"651",15,-1,"LIGIA",-1
"652",55,3000000,"MANUELA MENEZES",5
"653",31,-1,"SILVANA",-1
"654",44,2000000,"LUCIANO  CAPISTRANO",5
"655",13,3000000,"JOSIAS GOMES",2
"656",40,-1,"ADRIANA SANTOS",-1
"657",15,-1,"PAULO ANGELINI",-1
"658",77,4000000,"ARTHUR MAIA",2
"659",13,3000000,"GERALDO SIMÕES",5
"660",27,2000000,"RUBENS FILHO",5
"661",13,3000000,"ELISANGELA ARAUJO",5
"662",40,5000000,"JOVENICE SILVA",5
"663",51,-1,"GENIVALDA",-1
"664",13,3000000,"WALDENOR PEREIRA",2
"665",50,100000,"INDIO DO PSOL",4
"666",11,-1,"CLÁUDIA XAVIER",-1
"667",50,100000,"PROFº DAMIÃO",4
"668",50,100000,"ZILMAR ALVERITA",4
"669",50,100000,"MAGO DO TRANSITO",4
"670",44,2000000,"MAURO MACHADO",5
"671",23,2000000,"SINVAL",5
"672",36,2000000,"ULDURICO JUNIOR",2
"673",70,2000000,"RADIALISTA MARIO LUCIO",5
"674",40,5000000,"PROFESSOR MILTON",5
"675",16,25000,"GIL DALTRO",4
"676",12,3000000,"NALVA SAMPAIO",5
"677",55,3000000,"JOSÉ CARLOS ARAUJO",3
"678",36,2000000,"TONY NETO",5
"679",45,4000000,"JOÃO GUALBERTO",2
"680",90,1300000,"ANA RITA TAVARES",5
"681",19,4000000,"SERRAVALLE",5
"682",19,4000000,"JOAO CARLOS BACELAR",2
"683",51,1000000,"CRUZ DERMIVAL",4
"684",36,2000000,"JOÃO EVANGELISTA",5
"685",50,100000,"FRANDERRAK",4
"686",51,1000000,"ANA MARIA RANGEL",4
"687",28,1000000,"MILTON GRAMACHO",4
"688",40,5000000,"PASTOR ENOQUE",5
"689",22,3000000,"TEREZA SILVA",5
"690",51,-1,"ZIL RANGEL",-1
"691",17,5000000,"CRISTIANE BACELAR",5
"692",50,100000,"ANTONIA FERREIRA",4
"693",43,2000000,"ALONSO CAMANDAROBA",5
"694",43,2000000,"ROBSON PASSOS",5
"695",15,4000000,"LUCIMARA",5
"696",28,-1,"CABO MARCIO",-1
"697",33,300000,"SALDANHA",4
"698",11,3000000,"ROBERTO BRITTO",2
"699",28,1000000,"FELICIDADE",4
"700",28,1000000,"DILSINHO REI MOMO",4
"701",22,3000000,"PEDRO ALCANTARA",5
"702",11,3000000,"ÉRICA BATISTA ASSIST. SOCIAL",5
"703",55,3000000,"DILEUZA",5
"704",51,-1,"JOACY DE CARVALHO",-1
"705",51,1000000,"CEDRAZ",4
"706",50,-1,"ACS JACI",-1
"707",28,1000000,"JOAO DA GALINHA",4
"708",28,1000000,"DERIS",4
"709",40,5000000,"GERALDO PAPÁ",5
"710",17,5000000,"ADILSON SILVA",5
"711",70,2000000,"RICARDO BARBOSA",4
"712",44,2000000,"NINA",5
"713",44,2000000,"EDSON ROBERTO",5
"714",23,2000000,"JOCEVAL RODRIGUES",5
"715",27,2000000,"KLEBER MORENO",5
"716",13,3000000,"CAETANO",2
"717",12,3000000,"NIVALDO TEIXEIRA",5
"718",10,2000000,"ZÉ CARLOS DA PESCA",4
"719",40,5000000,"PROFESSOR JOTA",5
"720",13,3000000,"RAIMUNDO CALIXTO",5
"721",55,3000000,"SÉRGIO BRITO",2
"722",43,2000000,"TARCISIO GAMA",5
"723",14,6000000,"ANTONIO BRITO",2
"724",15,4000000,"COLBERT MARTINS",5
"725",13,3000000,"PELEGRINO",2
"726",51,1000000,"JOHNE DE PINO",4
"727",50,100000,"CORREIA",4
"728",45,4000000,"GUILHERME VIANNA",5
"729",51,1000000,"DR. ROBERIO",4
"730",25,-1,"MIRO CARVALHO",-1
"731",45,4000000,"JUTAHY MAGALHÃES",2
"732",25,4000000,"SILVIO CEGO",5
"733",50,100000,"MARCIO FEITOSA",4
"734",51,-1,"MARCELO EVANGELISTA",-1
"735",12,3000000,"PATRICIA MORELLI",5
"736",36,2000000,"JUNIOR BAHIA",4
"737",10,2000000,"ADSON MUNIZ",5
"738",20,4000000,"IRMÃO LAZARO",2
"739",51,1000000,"ALVIR SILVA",4
"740",51,1000000,"MANOEL LIMA",4
"741",51,-1,"JACILENE",-1
"742",36,-1,"LEILA CINTRA",-1
"743",50,-1,"SIDINEIA LIMA",-1
"744",44,2000000,"ABILIO SANTANA",5
"745",40,5000000,"JOSEPH BANDEIRA",4
"746",15,4000000,"ZÉ RAIMUNDO",5
"747",28,1000000,"COREA DA FARMACIA",4
"748",13,-1,"MARIA ELENA",-1
"749",15,4000000,"JOSÉ AUGUSTO NOGUEIRA",5
"750",17,5000000,"TATIANA PARAÍSO",5
"751",31,0,"ROBSON VIGILANTE",4
"752",77,4000000,"MANOELITO ARGOLO",5
"753",28,-1,"LACY MARZA",-1
"754",12,2800000,"JUNIOR REGO",4
"755",40,900000,"DR. PAULO",4
"756",50,50000,"PAULO VIANA",4
"757",13,2800000,"ALBA CRISTINA",5
"758",13,2800000,"EUDES XAVIER",5
"759",13,2800000,"DEODATO RAMALHO",5
"760",65,2800000,"CHICO LOPES",3
"761",11,2800000,"SANDRA NOGUEIRA",5
"762",14,-1,"IDILVA BARBOSA",-1
"763",40,-1,"GERALDO VIEIRA",-1
"764",40,900000,"PAULO BERNARDO",4
"765",15,2800000,"MAURO BENEVIDES",5
"766",15,2800000,"DR. JAZIEL",5
"767",15,-1,"KARLA PAES DE ANDRADE",-1
"768",22,2800000,"IRMÃ FATIMA RIBEIRO",5
"769",45,2500000,"VIVIANNE CERQUEIRA",5
"770",70,2800000,"JESUS MIGUEL",4
"771",43,2800000,"PROFESSORA LEIDE",4
"772",16,60000,"EDSON XAVIER",4
"773",16,60000,"MAGELA",4
"774",16,60000,"EVERARDO",4
"775",16,60000,"SANTANA",4
"776",40,900000,"MARAISA",4
"777",45,2500000,"BONAPARTE",5
"778",40,900000,"DOMINGOS GONÇALVES",4
"779",50,50000,"VALDIR MEDEIROS",4
"780",40,900000,"HERLITO",4
"781",20,1500000,"MARCELO THELA",5
"782",25,3000000,"SAMARA",5
"783",19,1200000,"DR AMERICO",5
"784",40,900000,"GISA PAZ",4
"785",15,-1,"ANA MIRTES",-1
"786",15,2800000,"MAURO MACEDO",5
"787",44,2500000,"DUTE",5
"788",45,-1,"LUIZ JAIRO",-1
"789",44,2500000,"MARLIM DO ARATURÍ",4
"790",16,60000,"FAUSTO",4
"791",16,60000,"PAMELA",4
"792",40,900000,"FLAVIO FRANÇA",4
"793",40,900000,"LURDINHA",4
"794",27,1500000,"CAPITAO ABRAAO",5
"795",19,1200000,"IBERNON MONTEIRO",5
"796",50,50000,"PROFESSOR EDILSON",4
"797",20,1500000,"TERESINHA",5
"798",43,2800000,"DR. GUIMARÃES",4
"799",33,2800000,"REGINALDO MOREIRA",4
"800",40,900000,"QUERIDINHA",4
"801",28,-1,"EDLEIDE SILVA",-1
"802",33,2800000,"VALDECI BARROS",4
"803",20,1500000,"AURELIO MORAIS",5
"804",90,2800000,"ARIOSTO HOLANDA",5
"805",90,2800000,"DOMINGOS NETO",2
"806",50,50000,"CECILIA FEITOZA",4
"807",50,50000,"GOMES MORORÓ",4
"808",11,2800000,"CHAGAS MACEDO",5
"809",14,2800000,"CONCEICAO FRANKLIN",5
"810",17,2800000,"NORMANDO",5
"811",23,1750000,"RAYLLANE OLIVEIRA",5
"812",40,900000,"ALMIR SOUSA",4
"813",40,-1,"CARLOS MADEIRA",-1
"814",40,900000,"FATIMA PAIVA",4
"815",22,2800000,"AGENTE MARCIO BATISTA",5
"816",20,1500000,"JESSICA FREITAS",5
"817",36,3000000,"ALEX LINHARES",4
"818",51,1500000,"SAMUEL BRAGA",4
"819",36,3000000,"CHICO PONTES",4
"820",23,1750000,"MAJOR EVANDRO",5
"821",23,1750000,"NEIDE PIANCO",5
"822",22,2800000,"CABO SABINO",2
"823",43,2800000,"TIA DIDI",4
"824",13,2800000,"LUIZIANNE LINS",2
"825",44,2500000,"SÉRGIO FERNANDES",4
"826",55,2800000,"RADIALISTA VALMIR SANTOS",5
"827",23,1750000,"MOSES RODRIGUES",2
"828",40,900000,"EDGARD NOVAIS",4
"829",25,3000000,"JOÃO ARTHUR PESSOA",5
"830",13,2800000,"JOSÉ AIRTON",2
"831",11,2800000,"PAULO HENRIQUE LUSTOSA",5
"832",10,2800000,"RONALDO MARTINS",2
"833",17,2800000,"MACEDO",2
"834",40,900000,"CARLOS SÁ",4
"835",15,2800000,"DANILO FORTE",2
"836",15,2800000,"ZÉ GERARDO",5
"837",45,2500000,"DARLAN ABRANTES",5
"838",70,2800000,"NAYARA QUEIROZ",4
"839",43,2800000,"CELIO STUDART",4
"840",51,1500000,"ALDENOR XAVIER",4
"841",33,-1,"CRISTIANO ANDRADE",-1
"842",40,900000,"WELLINGTON BRITTO IVO",4
"843",27,1500000,"CAPITÃO AMILTON",5
"844",19,1200000,"LUIS LEÃO",5
"845",19,1200000,"CRISTINA POETA",5
"846",22,2800000,"CABO LOBO",5
"847",40,900000,"ELIZABETE ABREU",4
"848",11,2800000,"EUGENIO RABELO",5
"849",36,3000000,"HAROLDO POVO",4
"850",28,1500000,"GLEIDE MARQUES",4
"851",90,2800000,"VICENTE ARRUDA",5
"852",15,-1,"JOSELIA",-1
"853",51,1500000,"SOLISMAR LOPES",4
"854",14,2800000,"ARNON BEZERRA",3
"855",50,50000,"FRANCILENE CÂNDIDO",4
"856",40,900000,"ERIK PINHEIRO",4
"857",65,2800000,"INÁCIO ARRUDA",5
"858",21,40000,"ROBERTO SANTOS",4
"859",40,900000,"PAULO AYRTON",4
"860",25,3000000,"BENJAMIM",5
"861",25,-1,"IDEMAR CITÓ",-1
"862",13,2800000,"CELIA ROMERO",5
"863",11,2800000,"FRANCISCA FROTA",5
"864",13,2800000,"CHICO DO POSTO",5
"865",13,2800000,"ACRISIO SENA",5
"866",77,2800000,"MARCÃO",5
"867",65,2800000,"TIBINHA",5
"868",90,2800000,"RITA GOMES",5
"869",15,2800000,"VITOR VALIM",3
"870",45,2500000,"MAYRA PINHEIRO",5
"871",45,2500000,"RAIMUNDO MATOS",2
"872",33,2800000,"CICERA",4
"873",28,1500000,"FÁBIO DA TOPIC",4
"874",16,60000,"FERNANDO SARAIVA",4
"875",16,60000,"NIVÂNIA",4
"876",25,-1,"MARCO PRADO",-1
"877",27,1500000,"VAIDON OLIVEIRA",5
"878",19,1200000,"NETE",5
"879",19,1200000,"RIBAMAR DO HOSPITAL",5
"880",54,2500000,"ANDRÉ RAMOS",4
"881",33,2800000,"NILDA DA RECICLAGEM",4
"882",36,3000000,"RAFAELLA SILVA",4
"883",22,2800000,"CHICLETE",5
"884",40,-1,"DR. CARLOS MACEDO",-1
"885",55,2800000,"ALMIRCY PINTO",5
"886",45,2500000,"ALMINO MENEZES",5
"887",50,50000,"LUCIANO MUNIZ",4
"888",50,50000,"ERNESTO SALES - SAL",4
"889",25,3000000,"FERNANDES FILHO",5
"890",90,2800000,"EDSON SILVA",5
"891",55,-1,"SAMUEL SALVIANO",-1
"892",45,2500000,"DR. PAULO SERGIO",5
"893",22,2800000,"PROF. ENILSON",5
"894",70,2800000,"PAULO FACÓ",4
"895",43,2800000,"SILVANIA TEIXEIRA",4
"896",36,3000000,"FRANCIJANE COSTA",4
"897",28,1500000,"LAILTINHO BREGA",4
"898",16,60000,"GONZAGA",4
"899",40,900000,"JADSON SARTO",4
"900",19,1200000,"MAJOR DULCILDO",5
"901",10,2800000,"PAULO TEIXEIRA",5
"902",22,2800000,"GORETE PEREIRA",2
"903",43,2800000,"MARCELO SILVA",4
"904",50,50000,"NAGEL CUNHA",4
"905",31,2800000,"ADAIL CARNEIRO",2
"906",25,3000000,"MORONI",2
"907",31,2800000,"MACACO TIAO MAGALHAES",5
"908",15,2800000,"CARLONE",5
"909",36,3000000,"BATISTA  DO  APITO",4
"910",45,2500000,"ELIETE SAMPAIO",5
"911",50,50000,"PEDRO WILSON",4
"912",50,50000,"ADELITA MONTEIRO",4
"913",25,3000000,"ANA PAULA",5
"914",12,2800000,"ANDRÉ FIGUEIREDO",2
"915",90,2800000,"BALMAN",2
"916",77,2800000,"GENECIAS NORONHA",2
"917",13,2800000,"JOSÉ GUIMARÃES",2
"918",90,2800000,"PROFESSORA LAUDECY FERREIRA",5
"919",90,2800000,"NENEM DO CAZUZA",5
"920",15,2800000,"DADINHA ROBERTO",5
"921",20,1500000,"SANDRO SILVA",5
"922",43,2800000,"ZÉ DE BIA",4
"923",51,1500000,"MAJOR ROCHA",4
"924",51,-1,"SOCORRONA",-1
"925",51,1500000,"ALEXANDRE MAFRA",4
"926",51,1500000,"GERALDO DA AGUA",4
"927",36,3000000,"RODRIGUES DO POVÃO",4
"928",40,-1,"RAIMUNDO ANGELIM",-1
"929",19,-1,"ALIPIO RODRIGUES",-1
"930",19,1200000,"MEIRE MORAIS",5
"931",50,50000,"LUISA GONÇALVES",4
"932",27,1500000,"BIDONGA",5
"933",36,3000000,"ASSIS SILVA",4
"934",19,1200000,"JORNALISTA GILVAN LUIZ",5
"935",43,2800000,"ANTONIO CARLOS RIBEIRO",4
"936",70,2800000,"LEONELZINHO ALENCAR",4
"937",51,1500000,"CELINA MOTTA",4
"938",36,-1,"MARIA ERBENE",-1
"939",40,900000,"ERNESTO HUMORISTA VEIA CÔMICA",4
"940",36,3000000,"CLAUDIO ROCHA",4
"941",50,50000,"CHIQUINHO DO TURURU",4
"942",40,900000,"ADRIANO DO VALE-VAQUEIRO IOIO",4
"943",40,-1,"PROFESSOR EUCLIDES JUNIOR",-1
"944",50,-1,"PROFESSOR ELINALDO",-1
"945",10,2800000,"NINA CARVALHO",5
"946",50,50000,"SORAYA TUPINAMBA",4
"947",90,2800000,"LEONIDAS CRISTINO",2
"948",13,2800000,"ODORICO",2
"949",40,900000,"LEDA MARIA",4
"950",40,900000,"GRACIA LAFAYETE",4
"951",15,2800000,"MÁRIO FEITOZA",5
"952",22,2800000,"JORGE RIBEIRO",5
"953",20,1500000,"MAGNO LIMA",5
"954",36,3000000,"PEDRO MOREIRA",4
"955",28,1500000,"FERREIRINHA DE AQUIRAZ",4
"956",51,1500000,"NIL GUERRA",4
"957",43,2800000,"PERERECA DO ALUMIM",4
"958",16,60000,"HENRIQUE",4
"959",40,900000,"ELIANE QUEIROZ",4
"960",19,1200000,"ELISANGELA PICANÇO",5
"961",19,1200000,"CRISTINA GOMES",5
"962",17,2800000,"YASMIN SANTOS",5
"963",19,1200000,"CELIO GOMES",5
"964",15,2800000,"SUELY NOGUEIRA",5
"965",15,2800000,"VALSELENA",5
"966",15,2800000,"ANIBAL",2
"967",40,900000,"ANGELO ALMEIDA",4
"968",77,3000000,"EUNICE",5
"969",40,3000000,"FLAVIO BREBIS",5
"970",12,3000000,"GLEISON WILLY",5
"971",40,3000000,"JAIME RECENA",5
"972",12,3000000,"JOVITA ROSA",5
"973",40,3000000,"RAPHAEL SEBBA",5
"974",12,3000000,"SAMARA CONTRA A CORRUPÇÃO",5
"975",15,4000000,"CLAUDIA LYRA",5
"976",36,900000,"J. F",5
"977",14,3000000,"SELMA DA CRIANÇA",5
"978",13,-1,"APOSENTADA",-1
"979",27,5000000,"PAULA LIMA",5
"980",45,5000000,"PAULO FERNANDO",5
"981",45,5000000,"PROFESSOR COUTINHO",5
"982",31,8000000,"ISAAC SILVA",5
"983",22,5000000,"FRANCISCO LUCIO",5
"984",15,4000000,"MAURO ROGÉRIO",4
"985",40,3000000,"PROFESSOR  GRANJEIRO",5
"986",40,3000000,"LAUDA",5
"987",50,999000,"RAFA MADEIRA",4
"988",12,3000000,"FLÁVIO WERNECK",5
"989",13,5000000,"JOAQUIM",5
"990",14,3000000,"JURACI TESOURA DE OURO",5
"991",22,5000000,"DOM BOSCO",5
"992",23,7000000,"ELIANA PEDROSA",5
"993",19,5000000,"RIVANE PEDRA",5
"994",54,4000000,"LÉO MOURA",5
"995",15,4000000,"SANDRO AVELAR",5
"996",22,5000000,"PEDRO CORTEZ",5
"997",12,3000000,"APÓSTOLO ALCIMAR",5
"998",12,3000000,"ROBERTO RABELLO",5
"999",16,15000,"EDSON",4
"1000",50,999000,"JOSUÉ BARBOSA",4
"1001",50,999000,"GLAUCIA",4
"1002",28,2000000,"MICHAEL RORIZ",5
"1003",50,999000,"SERGINHO MAIDEN",4
"1004",45,-1,"MAGGIE CHAULET",-1
"1005",29,20000,"JULIANO LOPES",4
"1006",44,1500000,"ADALBERTO MONTEIRO",5
"1007",36,900000,"NAIDE MAIA",5
"1008",45,5000000,"TENENTE ALBERTO",5
"1009",23,7000000,"PATRÍCIA PARRA",5
"1010",23,7000000,"CHICO ANDRADE",5
"1011",77,3000000,"AUGUSTO CARVALHO",3
"1012",10,6000000,"DOUTOR PAULO PARACATU",5
"1013",14,3000000,"MAURO FERRAZZA",5
"1014",12,3000000,"MAURICIO ALVES",5
"1015",55,3000000,"ROGÉRIO ROSSO",2
"1016",50,999000,"PROFESSOR BATISTA",4
"1017",50,999000,"NETO",4
"1018",13,5000000,"ROMILDA TEIXEIRA",5
"1019",40,3000000,"NORMA",5
"1020",22,5000000,"LAERTE BESSA",3
"1021",28,2000000,"MIRIAM",5
"1022",20,2500000,"DANIEL LEMOS",5
"1023",22,5000000,"FABIANO LAGO",5
"1024",28,2000000,"SARGENTO ANGELICA",5
"1025",20,2500000,"ZEBATISTA-CORREA",5
"1026",27,5000000,"CABO ROBERTSON",5
"1027",10,6000000,"VITOR PAULO",5
"1028",23,7000000,"MELQUÍADES",5
"1029",45,5000000,"CRIS ANTUNES",5
"1030",13,5000000,"RAFAEL BARBOSA",5
"1031",13,5000000,"GILSON EUZÉBIO",5
"1032",33,3000000,"JOAQUIM RORIZ",5
"1033",11,-1,"JOANISVAL",-1
"1034",31,8000000,"REJANE SOARES DOS ANJOS",5
"1035",50,999000,"INOCÊNCIO CALTAGIRONI",4
"1036",50,999000,"GRAÇA MEDEIROS",4
"1037",28,2000000,"ST MANOEL SOUZA GASÚ",5
"1038",13,5000000,"ÉRIKA KOKAY",2
"1039",36,900000,"MARIA IVONEIDE",5
"1040",45,5000000,"LUDMILA",5
"1041",33,-1,"JAQUELINE RORIZ",-1
"1042",45,5000000,"ABADIA",5
"1043",15,4000000,"RÔNEY NEMER",2
"1044",13,5000000,"SURICATO",5
"1045",90,3000000,"RONALDO FONSECA",2
"1046",12,3000000,"ANDRÉ LIMA",5
"1047",11,4000000,"BENA DOMINGOS",5
"1048",40,3000000,"JEAN MARCEL",5
"1049",40,3000000,"PROFESSOR PACCO",5
"1050",12,3000000,"PAULO MENDES",5
"1051",25,3500000,"FRAGA",2
"1052",43,2000000,"EDUARDO BRANDÃO",5
"1053",28,2000000,"SARGENTO VELOSO",5
"1054",12,3000000,"EDNA RAMOS",5
"1055",51,8000000,"ALÍRIO",5
"1056",17,8000000,"AMILTON SILVA",5
"1057",50,999000,"DIVINO ROCHA",4
"1058",14,3000000,"LURI SAEKI",5
"1059",45,5000000,"JAIR",5
"1060",40,3000000,"JOYCE MATIAS",5
"1061",27,5000000,"VIRGÍLIO",5
"1062",45,5000000,"DR. MATHEUS SATHLER",5
"1063",13,5000000,"ELZA SOARES",5
"1064",40,3000000,"IGOR TOKARSKI",5
"1065",21,5000,"IGOR LOPES",4
"1066",50,999000,"MARIA LUCIA FATTORELLI",4
"1067",50,999000,"SILVIA DO PSOL",4
"1068",22,5000000,"DRA RAQUEL",5
"1069",28,2000000,"GIL GUERRA",5
"1070",28,2000000,"PASTORA CONSOLAÇÃO",5
"1071",31,-1,"PEDRO DANTAS",-1
"1072",13,5000000,"GRAÇA POETA",5
"1073",70,8000000,"RICK",5
"1074",13,5000000,"PATRICIO",5
"1075",27,5000000,"CASSIANO",5
"1076",27,5000000,"ERIVELTON ALMEIDA",5
"1077",45,5000000,"DRA QUITÉRIA",5
"1078",45,5000000,"MARROCOS",5
"1079",45,5000000,"IZALCI",2
"1080",31,8000000,"CAROL DOS ANIMAIS",5
"1081",45,5000000,"MAURO LOPES",5
"1082",15,4000000,"ELIZABETE DO RÊGO",5
"1083",12,3000000,"SÍLVIO DOS SANTOS",4
"1084",16,15000,"MÁCIA TEIXEIRA",4
"1085",50,999000,"AMINTAS ROCHA",4
"1086",50,999000,"TONCÁ BURITY",4
"1087",31,8000000,"NAZZARÉ",5
"1088",70,-1,"OLAIR FRANCISCO",-1
"1089",19,5000000,"CLODOALDO ANDRADE",5
"1090",54,4000000,"CAMPANELLA",5
"1091",36,900000,"LIPPE VIANA",5
"1092",14,3000000,"GLADSTONE BRASIL",5
"1093",15,4000000,"NEVITON SANGUE BOM",5
"1094",11,4000000,"WILL GODOY",5
"1095",27,5000000,"ELIANARA BORGES",5
"1096",45,5000000,"LEAL",5
"1097",45,5000000,"MATHEUS LEONE",5
"1098",65,4000000,"MESSIAS",5
"1099",20,-1,"DENISE ASSUMPÇÃO",-1
"1100",33,3000000,"MARIELA PALMEIRA",5
"1101",13,5000000,"POLICARPO",5
"1102",12,2500000,"MARCOS FABRE",5
"1103",25,4000000,"LINDOMAR SCALFONI",5
"1104",44,3000000,"MARIA FORNAZEL MAGNAGO",4
"1105",13,1500000,"ADRIANA BARBOZA",5
"1106",12,2500000,"AMARILDO LOVATI",5
"1107",22,3000000,"EDSON RIBEIRO",4
"1108",50,50000,"PROFESSORA GERALDA",4
"1109",40,2000000,"CARINA DAMM",5
"1110",28,1500000,"PASTOR FRANCISCO",5
"1111",13,1500000,"IRINY",5
"1112",12,2500000,"VALMERY DO TAXI",5
"1113",31,4500000,"ROGERINHO",5
"1114",44,3000000,"WANDELKOOKEM",4
"1115",17,1500000,"MARCIO SOUZA",5
"1116",43,4500000,"LANDE RIZZO",5
"1117",28,1500000,"CARLOS LACERDA",5
"1118",77,3000000,"MANATO",3
"1119",44,3000000,"CARLOS COSTA",4
"1120",65,2000000,"DESYREE CORREA",4
"1121",43,4500000,"JOSE CARLOS PAULLI",5
"1122",31,4500000,"JOZELAINE RAMIRO",5
"1123",23,-1,"CRISTINA ALBUQUERQUE",-1
"1124",23,4500000,"WAGUINHO ITO",5
"1125",12,2500000,"PEDRO HERMELY",5
"1126",33,1500000,"PROFESSORA CLEUSA",4
"1127",22,3000000,"DERLI BAIENSE",4
"1128",22,-1,"JEANE DANTAS",-1
"1129",27,1000000,"LELE",4
"1130",25,4000000,"CLARINHA ZUCARATO",5
"1131",40,2000000,"FOLETTO",2
"1132",77,3000000,"JOSIANE GOMES",5
"1133",45,-1,"MAURICIO ANTONIO BUFFON",-1
"1134",12,2500000,"DR. CARLOS ALMEIDA",5
"1135",44,3000000,"CLEONE",4
"1136",50,50000,"GLEUBER PEREIRA",4
"1137",40,-1,"GUIDONI",-1
"1138",40,2000000,"NEUZA SABADINE",5
"1139",40,2000000,"TADEU SÁ",5
"1140",10,4500000,"CAPITÃO ASSUMÇÃO",5
"1141",44,3000000,"MANOEL ORGINO",4
"1142",36,1500000,"WANDERSON RUELA",4
"1143",25,4000000,"NORMA AYUB",5
"1144",65,2000000,"EGUINALDO",4
"1145",43,-1,"NEUCIMAR FRAGA",-1
"1146",23,4500000,"CHICO PARDAL",5
"1147",10,4500000,"BRUNO POLEZ",5
"1148",10,4500000,"DEVANIR FERREIRA",5
"1149",14,4500000,"ZÉ CARLOS ELIAS",4
"1150",44,3000000,"ALOISIO MURUCE",4
"1151",33,1500000,"JORGE HORTA",4
"1152",22,3000000,"CHARLES JEAN",4
"1153",22,3000000,"GRACIELE",4
"1154",22,-1,"NEIDE SOLIDARIA",-1
"1155",22,3000000,"CORONEL WILLIAN",4
"1156",25,-1,"SARGENTO ERCILIO ROCHA",-1
"1157",25,4000000,"ALEXANDRE CAL",5
"1158",25,4000000,"EDINHO MAIOLI",4
"1159",44,3000000,"TONHO DOS COUROS",4
"1160",44,3000000,"TOTA",4
"1161",44,3000000,"PAULO DE OLIVEIRA",4
"1162",40,2000000,"GUSTAVO DE BIASE",5
"1163",40,-1,"FÁBIO D AVILA",-1
"1164",45,2500000,"MAX FILHO",2
"1165",43,-1,"EDMEIRE NARDOTO",-1
"1166",51,-1,"LUIZ PINHEIRO",-1
"1167",44,3000000,"FABIO VETERINÁRIO",4
"1168",70,2000000,"MOISES DOS APOSENTADOS",4
"1169",70,2000000,"JOSIAS BEREDAS",4
"1170",22,3000000,"GAVA",4
"1171",22,3000000,"VASCO ALVES",4
"1172",43,4500000,"JOSE CARLOS PEREIRA",5
"1173",14,4500000,"LORRAYNE",5
"1174",21,50000,"CIDINHA",4
"1175",13,-1,"MARIA  DA PENHA",-1
"1176",22,3000000,"CABALINI",4
"1177",27,1000000,"COCADA",4
"1178",70,2000000,"APOSTOLO FELISMINO",4
